Date,Category,Quantity,PPU,Amount,Inventory Level,Units Sold,Weather Condition,Holiday/Promotion,Month,MonthName,DayOfWeek
2025-10-07,Paper Products,25.0,45909.111295,1147727,302.71,12658,Rainy,0,2025-10,Oct 2025,Tuesday
2025-10-08,Paper Products,11.0,43545.462579,479000,265.04,14128,Snowy,0,2025-10,Oct 2025,Wednesday
2025-10-09,Paper Products,49.0,43380.16254,2125627,237.0,12742,Rainy,0,2025-10,Oct 2025,Thursday
2025-10-10,Paper Products,19.0,52512.924339,997745,264.12,11442,Cloudy,1,2025-10,Oct 2025,Friday
2025-10-11,Paper Products,312.0,61615.622644,19224074,274.15,12569,Cloudy,1,2025-10,Oct 2025,Saturday
2025-10-12,Paper Products,52.0,47417.568859,2465713,308.44,13909,Cloudy,0,2025-10,Oct 2025,Sunday
2025-10-13,Paper Products,195.0,59910.898818,11682625,248.97,13241,Snowy,1,2025-10,Oct 2025,Monday
2025-10-14,Paper Products,312.0,43629.702052,13612467,264.87,13054,Snowy,0,2025-10,Oct 2025,Tuesday
2025-10-15,Paper Products,79.0,62696.619789,4953032,284.65,13225,Cloudy,1,2025-10,Oct 2025,Wednesday
2025-10-16,Paper Products,16.0,43656.648172,698506,250.5,13067,Rainy,0,2025-10,Oct 2025,Thursday
2025-10-17,Paper Products,81.0,48876.180728,3958970,267.04,13722,Cloudy,0,2025-10,Oct 2025,Friday
2025-10-18,Paper Products,11.0,41642.344164,458065,274.97,12943,Sunny,1,2025-10,Oct 2025,Saturday
2025-10-19,Paper Products,119.0,46590.657215,5544288,276.74,14425,Sunny,0,2025-10,Oct 2025,Sunday
2025-10-20,Paper Products,126.0,41310.925989,5205176,284.49,12606,Rainy,0,2025-10,Oct 2025,Monday
2025-10-21,Paper Products,193.0,44266.384495,8543412,285.59,12698,Cloudy,1,2025-10,Oct 2025,Tuesday
2025-10-22,Paper Products,46.0,52515.084797,2415693,276.95,12054,Cloudy,1,2025-10,Oct 2025,Wednesday
2025-10-23,Paper Products,21.0,46535.094809,977236,289.15,13559,Rainy,1,2025-10,Oct 2025,Thursday
2025-10-24,Paper Products,14.0,43791.952524,613087,269.3,14168,Rainy,0,2025-10,Oct 2025,Friday
2025-10-25,Paper Products,11.0,50882.443419,559706,252.13,15646,Rainy,1,2025-10,Oct 2025,Saturday
2025-10-26,Paper Products,35.0,45061.586909,1577155,284.18,15154,Snowy,0,2025-10,Oct 2025,Sunday
2025-10-27,Paper Products,51.0,49513.889324,2525208,257.52,13570,Sunny,0,2025-10,Oct 2025,Monday
2025-10-28,Paper Products,14.0,50710.921023,709952,318.88,13464,Sunny,1,2025-10,Oct 2025,Tuesday
2025-10-29,Paper Products,95.0,57164.194275,5430598,274.86,13468,Rainy,1,2025-10,Oct 2025,Wednesday
2025-10-30,Paper Products,131.0,52364.645487,6859768,289.5,14790,Snowy,1,2025-10,Oct 2025,Thursday
2025-10-31,Paper Products,123.0,54733.734492,6732249,262.57,13968,Sunny,0,2025-10,Oct 2025,Friday
2025-11-01,Paper Products,42.0,48713.31228,2045959,287.34,13391,Rainy,0,2025-11,Nov 2025,Saturday
2025-11-02,Paper Products,27.0,52316.085777,1412534,255.11,13174,Cloudy,0,2025-11,Nov 2025,Sunday
2025-11-03,Paper Products,39.0,44216.906862,1724459,250.48,12921,Sunny,0,2025-11,Nov 2025,Monday
2025-11-04,Paper Products,34.0,43966.139852,1494848,281.39,12825,Cloudy,1,2025-11,Nov 2025,Tuesday
2025-11-05,Paper Products,8.0,50019.487615,400155,302.32,11488,Cloudy,1,2025-11,Nov 2025,Wednesday
2025-11-06,Paper Products,312.0,49059.323116,15306508,319.55,13767,Snowy,0,2025-11,Nov 2025,Thursday
2025-11-07,Paper Products,160.0,49589.057092,7934249,271.47,14388,Sunny,1,2025-11,Nov 2025,Friday
2025-11-08,Paper Products,132.0,45343.860756,5985389,288.56,13098,Rainy,1,2025-11,Nov 2025,Saturday
2025-11-09,Paper Products,65.0,50166.660587,3260832,270.35,14510,Cloudy,1,2025-11,Nov 2025,Sunday
2025-11-10,Paper Products,312.0,39982.870004,12474655,299.96,13911,Snowy,0,2025-11,Nov 2025,Monday
2025-11-11,Paper Products,230.0,61733.382558,14198677,307.25,14113,Snowy,0,2025-11,Nov 2025,Tuesday
2025-11-12,Paper Products,10.0,51426.823284,514268,256.99,13293,Rainy,0,2025-11,Nov 2025,Wednesday
2025-11-13,Paper Products,141.0,36362.09509,5127055,283.37,13614,Sunny,0,2025-11,Nov 2025,Thursday
2025-11-14,Paper Products,28.0,61274.215624,1715678,247.91,12837,Snowy,0,2025-11,Nov 2025,Friday
2025-11-15,Paper Products,312.0,51476.134966,16060554,264.3,16283,Cloudy,1,2025-11,Nov 2025,Saturday
2025-11-16,Paper Products,56.0,59298.487959,3320715,303.16,13798,Cloudy,0,2025-11,Nov 2025,Sunday
2025-11-17,Paper Products,20.0,47562.156393,951243,267.95,13918,Rainy,1,2025-11,Nov 2025,Monday
2025-11-18,Paper Products,11.0,50094.289088,551037,247.69,12604,Cloudy,1,2025-11,Nov 2025,Tuesday
2025-11-19,Paper Products,137.0,51611.936316,7070835,283.26,14255,Rainy,0,2025-11,Nov 2025,Wednesday
2025-11-20,Paper Products,105.0,45607.862363,4788825,224.47,11670,Rainy,1,2025-11,Nov 2025,Thursday
2025-11-21,Paper Products,55.0,51268.524351,2819768,270.69,12348,Rainy,1,2025-11,Nov 2025,Friday
2025-11-22,Paper Products,22.0,52707.46387,1159564,310.81,14152,Sunny,1,2025-11,Nov 2025,Saturday
2025-11-23,Paper Products,40.0,42746.083756,1709843,247.43,12582,Cloudy,0,2025-11,Nov 2025,Sunday
2025-11-24,Paper Products,30.0,58517.397987,1755521,296.85,12327,Rainy,1,2025-11,Nov 2025,Monday
2025-11-25,Paper Products,312.0,42166.067056,13155812,296.11,12445,Snowy,0,2025-11,Nov 2025,Tuesday
2025-11-26,Paper Products,32.0,43655.164035,1396965,234.43,15086,Rainy,0,2025-11,Nov 2025,Wednesday
2025-11-27,Paper Products,18.0,51992.608754,935866,264.07,12270,Sunny,1,2025-11,Nov 2025,Thursday
2025-11-28,Paper Products,312.0,41895.927215,13071529,227.08,13427,Sunny,0,2025-11,Nov 2025,Friday
2025-11-29,Paper Products,43.0,42587.463628,1831260,263.19,12804,Cloudy,1,2025-11,Nov 2025,Saturday
2025-11-30,Paper Products,3.0,47571.488428,142714,287.13,14950,Sunny,1,2025-11,Nov 2025,Sunday
2025-12-01,Paper Products,10.0,48918.112757,489181,298.07,12364,Snowy,0,2025-12,Dec 2025,Monday
2025-12-02,Paper Products,19.0,56883.946051,1080794,285.9,13987,Rainy,1,2025-12,Dec 2025,Tuesday
2025-12-03,Paper Products,304.0,50106.682152,15232431,266.56,13069,Sunny,1,2025-12,Dec 2025,Wednesday
2025-12-04,Paper Products,57.0,43424.750626,2475210,290.84,12681,Sunny,1,2025-12,Dec 2025,Thursday
2025-12-05,Paper Products,28.0,50437.919033,1412261,273.09,17321,Sunny,0,2025-12,Dec 2025,Friday
2025-12-06,Paper Products,19.0,42067.58559,799284,285.16,13077,Snowy,1,2025-12,Dec 2025,Saturday
2025-12-07,Paper Products,6.0,48851.045387,293106,251.87,12845,Rainy,1,2025-12,Dec 2025,Sunday
2025-12-08,Paper Products,70.0,45852.978658,3209708,232.73,13431,Rainy,0,2025-12,Dec 2025,Monday
2025-12-09,Paper Products,26.0,42493.876492,1104840,277.48,13180,Cloudy,0,2025-12,Dec 2025,Tuesday
2025-12-10,Paper Products,25.0,40891.694443,1022292,246.45,15779,Cloudy,0,2025-12,Dec 2025,Wednesday
2025-12-11,Paper Products,154.0,41970.018118,6463382,260.27,12330,Cloudy,0,2025-12,Dec 2025,Thursday
2025-12-12,Paper Products,3.0,43691.477152,131074,244.33,14754,Snowy,1,2025-12,Dec 2025,Friday
2025-12-13,Paper Products,128.0,48681.805701,6231271,271.05,14495,Sunny,1,2025-12,Dec 2025,Saturday
2025-12-14,Paper Products,47.0,40421.690985,1899819,248.4,14877,Cloudy,0,2025-12,Dec 2025,Sunday
2025-12-15,Paper Products,36.0,47299.791312,1702792,273.02,14117,Rainy,1,2025-12,Dec 2025,Monday
2025-12-16,Paper Products,312.0,53133.853564,16577762,315.57,12787,Cloudy,1,2025-12,Dec 2025,Tuesday
2025-12-17,Paper Products,166.0,47930.491729,7956461,266.86,13594,Snowy,0,2025-12,Dec 2025,Wednesday
2025-12-18,Paper Products,113.0,48308.901582,5458905,251.13,13722,Rainy,1,2025-12,Dec 2025,Thursday
2025-12-19,Paper Products,80.0,42497.631796,3399810,287.76,15135,Sunny,0,2025-12,Dec 2025,Friday
2025-12-20,Paper Products,50.0,49170.514543,2458525,253.79,11322,Sunny,0,2025-12,Dec 2025,Saturday
2025-12-21,Paper Products,48.0,52937.314779,2540991,255.68,12491,Snowy,1,2025-12,Dec 2025,Sunday
2025-12-22,Paper Products,64.0,48675.016315,3115201,294.46,13066,Sunny,0,2025-12,Dec 2025,Monday
2025-12-23,Paper Products,17.0,45860.197467,779623,249.42,14966,Rainy,0,2025-12,Dec 2025,Tuesday
2025-12-24,Paper Products,11.0,44296.560206,487262,310.25,14152,Cloudy,1,2025-12,Dec 2025,Wednesday
2025-12-25,Paper Products,200.0,42686.483373,8537296,259.86,12297,Sunny,1,2025-12,Dec 2025,Thursday
2025-12-26,Paper Products,269.0,53617.707173,14423163,300.19,12189,Rainy,0,2025-12,Dec 2025,Friday
2025-12-27,Paper Products,24.0,54099.872864,1298396,249.32,13346,Rainy,1,2025-12,Dec 2025,Saturday
2025-12-28,Paper Products,37.0,57765.331474,2137317,270.13,13588,Sunny,0,2025-12,Dec 2025,Sunday
2025-12-29,Paper Products,74.0,42119.202342,3116820,271.02,13926,Sunny,0,2025-12,Dec 2025,Monday
2025-12-30,Paper Products,65.0,36305.129747,2359833,290.15,14573,Rainy,0,2025-12,Dec 2025,Tuesday
2025-12-31,Paper Products,148.0,47170.361374,6981213,250.97,12955,Sunny,0,2025-12,Dec 2025,Wednesday
2026-01-01,Paper Products,19.0,48961.936904,930276,279.87,12620,Rainy,0,2026-01,Jan 2026,Thursday
2026-01-02,Paper Products,134.0,55325.791382,7413656,250.78,13292,Sunny,1,2026-01,Jan 2026,Friday
2026-01-03,Paper Products,57.0,48388.630992,2758151,282.73,12470,Snowy,1,2026-01,Jan 2026,Saturday
2026-01-04,Paper Products,64.0,44679.067646,2859460,271.77,12984,Rainy,1,2026-01,Jan 2026,Sunday
2026-01-05,Paper Products,18.0,53490.223188,962824,266.63,15358,Cloudy,1,2026-01,Jan 2026,Monday
2026-01-06,Paper Products,24.0,46259.598086,1110230,268.93,12994,Snowy,1,2026-01,Jan 2026,Tuesday
2026-01-07,Paper Products,312.0,40688.230917,12694728,242.95,12699,Sunny,0,2026-01,Jan 2026,Wednesday
2026-01-08,Paper Products,12.0,50191.731015,602300,288.13,13355,Sunny,0,2026-01,Jan 2026,Thursday
2026-01-09,Paper Products,6.0,43356.506126,260139,270.06,13014,Snowy,1,2026-01,Jan 2026,Friday
2026-01-10,Paper Products,207.0,52564.563344,10880864,288.75,13948,Rainy,1,2026-01,Jan 2026,Saturday
2026-01-11,Paper Products,312.0,50819.846331,15855792,277.68,13866,Snowy,1,2026-01,Jan 2026,Sunday
2026-01-12,Paper Products,22.0,53153.864909,1169385,266.96,16436,Cloudy,1,2026-01,Jan 2026,Monday
2026-01-13,Paper Products,77.0,49114.267668,3781798,311.02,13378,Cloudy,0,2026-01,Jan 2026,Tuesday
2026-01-14,Paper Products,4.0,51531.813542,206127,238.61,14824,Rainy,0,2026-01,Jan 2026,Wednesday
2026-01-15,Paper Products,3.0,49115.326701,147345,244.37,12093,Sunny,1,2026-01,Jan 2026,Thursday
2026-01-16,Paper Products,166.0,40947.667816,6797312,305.21,14284,Sunny,1,2026-01,Jan 2026,Friday
2026-01-17,Paper Products,14.0,51689.670605,723655,293.9,12781,Sunny,1,2026-01,Jan 2026,Saturday
2026-01-18,Paper Products,34.0,57746.812881,1963391,278.64,14177,Sunny,1,2026-01,Jan 2026,Sunday
2026-01-19,Paper Products,14.0,48784.919515,682988,287.7,12530,Cloudy,0,2026-01,Jan 2026,Monday
2026-01-20,Paper Products,23.0,48592.957016,1117638,272.5,15136,Rainy,1,2026-01,Jan 2026,Tuesday
2026-01-21,Paper Products,138.0,42232.107899,5828030,242.86,14522,Rainy,1,2026-01,Jan 2026,Wednesday
2026-01-22,Paper Products,96.0,50905.333567,4886912,299.57,15313,Cloudy,1,2026-01,Jan 2026,Thursday
2026-01-23,Paper Products,50.0,41675.428369,2083771,274.58,12519,Rainy,0,2026-01,Jan 2026,Friday
2026-01-24,Paper Products,84.0,50330.23125,4227739,251.68,14339,Sunny,1,2026-01,Jan 2026,Saturday
2026-01-25,Paper Products,76.0,45015.858606,3421205,272.5,12053,Sunny,1,2026-01,Jan 2026,Sunday
2026-01-26,Paper Products,49.0,43798.765808,2146139,264.4,13710,Snowy,1,2026-01,Jan 2026,Monday
2025-01-01,Printer Ink,8.0,52147.84535372559,396588,297.02,16038,Rainy,1,2025-01,Jan 2025,Wednesday
2025-01-02,Printer Ink,146.0,53272.28373750064,7423883,248.42,13080,Rainy,1,2025-01,Jan 2025,Thursday
2025-01-03,Printer Ink,253.0,41697.21967709657,11523116,279.54,12420,Sunny,1,2025-01,Jan 2025,Friday
2025-01-04,Printer Ink,205.0,39092.74064401446,8554532,257.59,12045,Cloudy,1,2025-01,Jan 2025,Saturday
2025-01-05,Printer Ink,48.0,47490.82474200701,2333119,285.95,15093,Cloudy,0,2025-01,Jan 2025,Sunday
2025-01-06,Printer Ink,164.0,49986.02460929127,7873159,258.09,13552,Snowy,1,2025-01,Jan 2025,Monday
2025-01-07,Printer Ink,129.0,50208.70619085592,6115376,253.71,14329,Sunny,1,2025-01,Jan 2025,Tuesday
2025-01-08,Printer Ink,96.0,41171.05554845241,3947545,253.33,13897,Snowy,0,2025-01,Jan 2025,Wednesday
2025-01-09,Printer Ink,134.0,46401.92270638577,5840123,267.06,12972,Snowy,0,2025-01,Jan 2025,Thursday
2025-01-10,Printer Ink,101.0,43519.05489018262,4839796,289.27,14212,Sunny,0,2025-01,Jan 2025,Friday
2025-01-11,Printer Ink,88.0,43180.97531238359,3744209,264.83,13679,Rainy,1,2025-01,Jan 2025,Saturday
2025-01-12,Printer Ink,252.0,43361.29138069743,11764358,236.43,11898,Cloudy,1,2025-01,Jan 2025,Sunday
2025-02-01,Printer Ink,273.0,47532.55040627124,12382322,285.64,14691,Rainy,0,2025-02,Feb 2025,Saturday
2025-02-02,Printer Ink,128.0,46014.15552168796,5956297,288.35,13526,Rainy,1,2025-02,Feb 2025,Sunday
2025-02-03,Printer Ink,50.0,51460.46961076093,2594890,284.75,14631,Sunny,1,2025-02,Feb 2025,Monday
2025-02-04,Printer Ink,72.0,44727.40596731834,3389988,281.83,14278,Rainy,0,2025-02,Feb 2025,Tuesday
2025-02-05,Printer Ink,125.0,48005.386914368086,6448299,272.24,13225,Sunny,0,2025-02,Feb 2025,Wednesday
2025-02-06,Printer Ink,71.0,49624.1408341165,3787436,257.31,13192,Cloudy,0,2025-02,Feb 2025,Thursday
2025-02-07,Printer Ink,126.0,43801.303371922615,5805096,278.12,12607,Sunny,0,2025-02,Feb 2025,Friday
2025-02-08,Printer Ink,7.0,55138.517550853125,331139,254.51,14554,Rainy,1,2025-02,Feb 2025,Saturday
2025-02-09,Printer Ink,241.0,52077.21232120726,12838502,274.69,14008,Sunny,0,2025-02,Feb 2025,Sunday
2025-02-10,Printer Ink,34.0,57197.943391753295,1717977,271.48,12577,Snowy,0,2025-02,Feb 2025,Monday
2025-02-11,Printer Ink,27.0,52287.41884799028,1478988,282.27,13884,Sunny,0,2025-02,Feb 2025,Tuesday
2025-02-12,Printer Ink,272.0,49745.33410691897,13250603,269.85,13200,Cloudy,0,2025-02,Feb 2025,Wednesday
2025-03-01,Printer Ink,3.0,51246.33344418896,155974,285.58,15142,Cloudy,0,2025-03,Mar 2025,Saturday
2025-03-02,Printer Ink,121.0,44797.01100168292,6117427,267.96,12795,Sunny,0,2025-03,Mar 2025,Sunday
2025-03-03,Printer Ink,2.0,49742.12061685676,105538,262.94,12790,Rainy,1,2025-03,Mar 2025,Monday
2025-03-04,Printer Ink,42.0,55394.33875411464,2131434,268.26,12131,Rainy,1,2025-03,Mar 2025,Tuesday
2025-03-05,Printer Ink,10.0,51599.00460125963,554811,281.95,14257,Sunny,1,2025-03,Mar 2025,Wednesday
2025-03-06,Printer Ink,15.0,49128.3006589315,700455,277.77,12472,Sunny,1,2025-03,Mar 2025,Thursday
2025-03-07,Printer Ink,38.0,54341.31055176516,2139285,298.28,15106,Sunny,0,2025-03,Mar 2025,Friday
2025-03-08,Printer Ink,19.0,48062.80523998585,972132,263.12,13589,Snowy,1,2025-03,Mar 2025,Saturday
2025-03-09,Printer Ink,29.0,55146.54044727366,1610774,299.36,14148,Snowy,0,2025-03,Mar 2025,Sunday
2025-03-10,Printer Ink,78.0,45541.81063452496,3397160,276.56,13278,Cloudy,1,2025-03,Mar 2025,Monday
2025-03-11,Printer Ink,46.0,49592.16085032661,2092121,273.47,12977,Cloudy,0,2025-03,Mar 2025,Tuesday
2025-03-12,Printer Ink,29.0,47926.57063397733,1389260,273.39,13116,Sunny,0,2025-03,Mar 2025,Wednesday
2025-04-01,Printer Ink,20.0,46660.29080945968,861558,267.77,12195,Snowy,1,2025-04,Apr 2025,Tuesday
2025-04-02,Printer Ink,8.0,47581.83498483282,410949,268.75,13438,Snowy,1,2025-04,Apr 2025,Wednesday
2025-04-03,Printer Ink,10.0,51455.30303118037,468390,288.3,15219,Rainy,0,2025-04,Apr 2025,Thursday
2025-04-04,Printer Ink,84.0,40999.45166005394,3856886,292.15,13316,Sunny,1,2025-04,Apr 2025,Friday
2025-04-05,Printer Ink,35.0,37032.93178832441,1149232,272.33,13025,Cloudy,1,2025-04,Apr 2025,Saturday
2025-04-06,Printer Ink,72.0,44332.34563100641,3589091,259.32,12775,Rainy,0,2025-04,Apr 2025,Sunday
2025-04-07,Printer Ink,40.0,46984.76342524701,1875629,269.41,13648,Cloudy,1,2025-04,Apr 2025,Monday
2025-04-08,Printer Ink,70.0,46816.5828625203,3391006,286.22,14784,Sunny,0,2025-04,Apr 2025,Tuesday
2025-04-09,Printer Ink,57.0,49880.17788631839,2839075,262.77,11750,Cloudy,1,2025-04,Apr 2025,Wednesday
2025-04-10,Printer Ink,140.0,48453.74548519832,5931890,268.02,14580,Rainy,0,2025-04,Apr 2025,Thursday
2025-04-11,Printer Ink,57.0,38603.55104472031,2425185,293.37,14549,Cloudy,1,2025-04,Apr 2025,Friday
2025-04-12,Printer Ink,19.0,49374.94288041577,935078,282.53,15286,Rainy,0,2025-04,Apr 2025,Saturday
2025-05-01,Printer Ink,4.0,49287.39288294355,167932,279.83,13956,Snowy,1,2025-05,May 2025,Thursday
2025-05-02,Printer Ink,6.0,34005.52273500306,213504,251.88,13141,Sunny,1,2025-05,May 2025,Friday
2025-05-03,Printer Ink,22.0,39900.26062966413,984244,283.95,13648,Rainy,1,2025-05,May 2025,Saturday
2025-05-04,Printer Ink,8.0,53477.43832555177,442768,286.18,13005,Snowy,1,2025-05,May 2025,Sunday
2025-05-05,Printer Ink,58.0,53907.73838978646,2911933,261.96,11740,Cloudy,1,2025-05,May 2025,Monday
2025-05-06,Printer Ink,31.0,51749.9294399928,1360522,267.1,13454,Cloudy,0,2025-05,May 2025,Tuesday
2025-05-07,Printer Ink,70.0,49480.970432312,3433189,263.63,13624,Sunny,1,2025-05,May 2025,Wednesday
2025-05-08,Printer Ink,8.0,44827.03908314387,421408,267.88,12603,Rainy,1,2025-05,May 2025,Thursday
2025-05-09,Printer Ink,18.0,53954.07525750525,846511,269.58,13368,Cloudy,0,2025-05,May 2025,Friday
2025-05-10,Printer Ink,69.0,47426.59282822192,3975632,265.92,13340,Cloudy,0,2025-05,May 2025,Saturday
2025-05-11,Printer Ink,82.0,54406.787439533386,4298020,278.37,14400,Snowy,1,2025-05,May 2025,Sunday
2025-05-12,Printer Ink,7.0,55463.68297658242,354279,276.14,13829,Sunny,1,2025-05,May 2025,Monday
2025-06-01,Printer Ink,17.0,42906.2058242667,785655,267.5,11984,Sunny,1,2025-06,Jun 2025,Sunday
2025-06-02,Printer Ink,9.0,35633.947423995785,322914,288.76,13891,Sunny,0,2025-06,Jun 2025,Monday
2025-06-03,Printer Ink,10.0,56965.2905526082,532520,251.45,12278,Sunny,0,2025-06,Jun 2025,Tuesday
2025-06-04,Printer Ink,80.0,52163.78846416336,3600784,260.08,12395,Snowy,1,2025-06,Jun 2025,Wednesday
2025-06-05,Printer Ink,26.0,37399.61698620019,928992,270.94,12267,Rainy,0,2025-06,Jun 2025,Thursday
2025-06-06,Printer Ink,2.0,49004.2102171398,103647,283.3,16594,Rainy,1,2025-06,Jun 2025,Friday
2025-06-07,Printer Ink,1.0,41645.26975969859,51687,294.4,13442,Rainy,0,2025-06,Jun 2025,Saturday
2025-06-08,Printer Ink,14.0,54134.09163801368,647228,265.89,14370,Rainy,1,2025-06,Jun 2025,Sunday
2025-06-09,Printer Ink,44.0,54915.7880313799,2365944,289.33,14666,Rainy,1,2025-06,Jun 2025,Monday
2025-06-10,Printer Ink,35.0,48177.41968463305,1686163,282.05,13890,Cloudy,0,2025-06,Jun 2025,Tuesday
2025-06-11,Printer Ink,86.0,49431.67679322496,4155417,263.07,13323,Cloudy,0,2025-06,Jun 2025,Wednesday
2025-06-12,Printer Ink,39.0,42342.85830495453,1818524,259.45,14194,Sunny,1,2025-06,Jun 2025,Thursday
2025-06-13,Printer Ink,18.0,51671.621644,930089,244.71,14520,Rainy,1,2025-06,Jun 2025,Friday
2025-06-14,Printer Ink,17.0,51776.617602,880202,245.65,12659,Sunny,1,2025-06,Jun 2025,Saturday
2025-06-15,Printer Ink,13.0,50895.550775,661642,283.85,12086,Cloudy,1,2025-06,Jun 2025,Sunday
2025-06-16,Printer Ink,182.0,46681.202574,8495978,241.69,13526,Snowy,1,2025-06,Jun 2025,Monday
2025-06-17,Printer Ink,45.0,41431.188032,1864403,274.19,14263,Sunny,1,2025-06,Jun 2025,Tuesday
2025-06-18,Printer Ink,9.0,54637.606343,491738,280.19,14593,Sunny,1,2025-06,Jun 2025,Wednesday
2025-06-19,Printer Ink,85.0,54369.90063,4621441,280.51,14301,Sunny,1,2025-06,Jun 2025,Thursday
2025-06-20,Printer Ink,5.0,41808.107189,209040,269.68,13047,Sunny,0,2025-06,Jun 2025,Friday
2025-06-21,Printer Ink,327.6,39324.236583,12882619,280.28,14139,Snowy,1,2025-06,Jun 2025,Saturday
2025-06-22,Printer Ink,10.0,40689.788004,406897,277.11,14411,Rainy,0,2025-06,Jun 2025,Sunday
2025-06-23,Printer Ink,9.0,47389.241062,426503,258.88,11568,Sunny,1,2025-06,Jun 2025,Monday
2025-06-24,Printer Ink,12.0,46208.013046,554496,276.63,12254,Rainy,0,2025-06,Jun 2025,Tuesday
2025-06-25,Printer Ink,2.0,52664.126868,105328,301.91,12749,Sunny,1,2025-06,Jun 2025,Wednesday
2025-06-26,Printer Ink,25.0,47613.587374,1190339,270.41,13284,Snowy,0,2025-06,Jun 2025,Thursday
2025-06-27,Printer Ink,80.0,48852.497402,3908199,277.98,13333,Sunny,1,2025-06,Jun 2025,Friday
2025-06-28,Printer Ink,92.0,60903.883595,5603157,284.09,12183,Rainy,1,2025-06,Jun 2025,Saturday
2025-06-29,Printer Ink,153.0,39773.023574,6085272,272.87,12291,Sunny,0,2025-06,Jun 2025,Sunday
2025-06-30,Printer Ink,11.0,46132.443528,507456,306.18,14372,Cloudy,0,2025-06,Jun 2025,Monday
2025-07-01,Printer Ink,43.0,46301.967784,1990984,290.93,11546,Sunny,0,2025-07,Jul 2025,Tuesday
2025-07-02,Printer Ink,86.0,44015.124091,3785300,239.51,13918,Cloudy,1,2025-07,Jul 2025,Wednesday
2025-07-03,Printer Ink,8.0,44121.1606,352969,285.99,13321,Sunny,0,2025-07,Jul 2025,Thursday
2025-07-04,Printer Ink,149.0,50464.363768,7519190,279.45,12388,Rainy,0,2025-07,Jul 2025,Friday
2025-07-05,Printer Ink,219.0,48413.978192,10602661,282.41,12806,Sunny,0,2025-07,Jul 2025,Saturday
2025-07-06,Printer Ink,49.0,59156.730444,2898679,270.33,13316,Rainy,1,2025-07,Jul 2025,Sunday
2025-07-07,Printer Ink,10.0,48189.118841,481891,310.47,13893,Sunny,0,2025-07,Jul 2025,Monday
2025-07-08,Printer Ink,33.0,47841.710955,1578776,263.92,14394,Cloudy,0,2025-07,Jul 2025,Tuesday
2025-07-09,Printer Ink,67.0,44167.803576,2959242,265.16,12975,Rainy,0,2025-07,Jul 2025,Wednesday
2025-07-10,Printer Ink,86.0,50266.110624,4322885,312.2,11302,Sunny,1,2025-07,Jul 2025,Thursday
2025-07-11,Printer Ink,9.0,43264.002305,389376,275.2,13437,Sunny,1,2025-07,Jul 2025,Friday
2025-07-12,Printer Ink,2.0,48986.373793,97972,302.3,12231,Sunny,1,2025-07,Jul 2025,Saturday
2025-07-13,Printer Ink,327.6,45844.880441,15018782,257.33,12177,Rainy,0,2025-07,Jul 2025,Sunday
2025-07-14,Printer Ink,17.0,51875.223502,881878,268.93,12574,Sunny,1,2025-07,Jul 2025,Monday
